Nazwa_Obrazu,ID_Komorki,Pole_Powierzchni_px,Srodek_X,Srodek_Y,Kolowatosc_0_1,Srednica_Ekwiwalentna_px
IXMtest_O16_s3_w129E61E12-E398-496E-9408-092D2D70E74B.tif,99,417,34.36,9.33,0.9038,23.04
IXMtest_O16_s3_w129E61E12-E398-496E-9408-092D2D70E74B.tif,100,1779,516.52,311.44,0.4097,47.59
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,1,1240,19.25,404.76,0.7741,39.73
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,2,765,13.08,331.45,0.8054,31.21
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,3,333,370.89,512.26,0.7127,20.59
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,4,595,155.36,44.23,0.7465,27.52
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,5,1066,530.27,190.62,0.8147,36.84
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,6,948,426.77,484.02,0.7961,34.74
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,7,1037,157.17,454.83,0.866,36.34
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,8,775,659.11,175.92,0.8321,31.41
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,9,1143,502.97,213.51,0.7184,38.15
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,10,660,172.66,309.49,0.8019,28.99
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,11,1202,91.25,325.23,0.8111,39.12
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,12,516,680.39,460.44,0.763,25.63
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,13,1300,146.72,105.58,0.6039,40.68
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,14,1329,387.33,105.39,0.6679,41.14
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,15,899,375.63,40.26,0.8877,33.83
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,16,628,214.28,289.07,0.7184,28.28
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,17,946,195.84,344.15,0.823,34.71
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,18,744,495.13,365.3,0.7763,30.78
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,19,636,386.01,422.22,0.8764,28.46
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,20,621,333.37,248.03,0.9001,28.12
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,21,682,251.34,243.53,0.9171,29.47
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,22,606,230.8,494.91,0.8648,27.78
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,23,579,589.44,310.97,0.8784,27.15
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,24,608,531.8,85.33,0.8569,27.82
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,25,753,434.88,197.93,0.8677,30.96
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,26,810,503.18,93.7,0.9045,32.11
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,27,831,646.82,314.29,0.8107,32.53
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,28,998,97.05,499.54,0.8642,35.65
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,29,964,194.51,12.23,0.7095,35.03
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,30,1006,503.54,406.87,0.8058,35.79
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,31,1905,328.44,140.06,0.8025,49.25
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,32,839,231.49,381.49,0.8466,32.68
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,33,815,169.07,413.48,0.8504,32.21
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,34,586,425.68,450.72,0.8494,27.32
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,35,611,459.87,130.0,0.9369,27.89
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,36,798,173.47,264.31,0.9274,31.88
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,37,477,9.92,239.73,0.8208,24.64
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,38,639,545.99,296.06,0.9379,28.52
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,39,716,668.71,271.72,0.7639,30.19
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,40,777,341.23,83.16,0.8996,31.45
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,41,620,469.63,389.63,0.9053,28.1
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,42,775,93.13,16.53,0.8359,31.41
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,43,1247,277.86,127.15,0.5534,39.85
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,44,488,637.69,446.68,0.835,24.93
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,45,749,74.6,267.62,0.9075,30.88
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,46,558,317.29,508.6,0.881,26.65
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,47,542,532.29,138.87,0.6805,26.27
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,48,788,277.79,55.61,0.8663,31.68
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,49,725,183.48,113.79,0.9077,30.38
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,50,566,238.47,191.88,0.9197,26.84
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,51,742,35.46,501.59,0.8705,30.74
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,52,705,510.02,292.01,0.9037,29.96
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,53,586,263.2,315.25,0.814,27.32
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,54,662,538.11,32.05,0.746,29.03
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,55,519,555.29,158.53,0.9181,25.71
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,56,334,661.6,509.77,0.8472,20.62
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,57,726,594.03,447.63,0.8898,30.4
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,58,947,204.43,78.87,0.85,34.72
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,59,937,578.32,251.11,0.9047,34.54
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,60,596,585.78,509.12,0.8575,27.55
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,61,423,96.29,156.11,0.9696,23.21
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,62,922,611.62,209.78,0.8562,34.26
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,63,741,417.47,377.65,0.8851,30.72
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,64,664,178.66,490.97,0.9196,29.08
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,65,609,358.44,406.93,0.9585,27.85
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,66,860,518.36,494.44,0.8498,33.09
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,67,1343,560.87,418.53,0.7227,41.35
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,68,987,676.36,389.7,0.9204,35.45
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,69,732,471.4,274.27,0.8768,30.53
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,70,680,453.38,11.87,0.8555,29.42
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,71,640,106.24,74.92,0.8712,28.55
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,72,275,645.11,6.25,0.7842,18.71
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,73,479,591.85,105.77,0.9204,24.7
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,74,800,441.87,324.56,0.9116,31.92
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,75,243,690.72,310.19,0.7366,17.59
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,76,427,209.02,129.13,0.9788,23.32
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,77,659,202.44,209.99,0.8291,28.97
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,78,654,305.98,439.02,0.8883,28.86
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,79,597,613.86,35.07,0.7084,27.57
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,80,899,59.17,70.91,0.8036,33.83
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,81,579,293.32,261.26,0.7532,27.15
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,82,450,110.84,192.72,0.8422,23.94
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,83,414,580.48,84.93,0.8694,22.96
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,84,609,420.13,267.2,0.7883,27.85
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,85,250,689.53,72.16,0.8857,17.84
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,86,865,251.7,427.89,0.8875,33.19
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,87,327,20.71,7.7,0.8238,20.4
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,88,297,590.73,4.4,0.664,19.45
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,89,508,251.07,100.05,0.8986,25.43
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,90,627,68.6,106.42,0.7943,28.25
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,91,264,688.16,35.89,0.8591,18.33
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,92,753,98.49,421.17,0.6923,30.96
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,93,114,405.06,515.36,0.6493,12.05
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,94,223,381.12,5.26,0.8891,16.85
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,95,604,273.64,198.08,0.6197,27.73
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,96,1151,376.35,315.41,0.4686,38.28
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,97,516,61.87,161.08,0.8338,25.63
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,98,655,611.18,67.62,0.8314,28.88
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,99,1407,377.44,233.91,0.4702,42.33
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,100,76,691.32,213.36,0.8606,9.84
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,1,735,592.19,324.36,0.8704,30.59
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,2,1956,366.87,47.44,0.6305,49.9
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,3,964,267.8,462.59,0.8387,35.03
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,4,604,276.29,404.25,0.8451,27.73
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,5,752,672.91,197.68,0.8905,30.94
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,6,725,41.73,28.66,0.8784,30.38
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,7,552,242.86,428.66,0.9141,26.51
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,8,572,601.68,505.2,0.7809,26.99
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,9,576,184.17,441.91,0.9136,27.08
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,10,814,524.83,146.74,0.8243,32.19
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,11,674,344.49,282.73,0.8358,29.29
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,12,770,386.99,180.95,0.8598,31.31
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,13,686,637.7,398.71,0.8733,29.55
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,14,780,295.0,201.72,0.83,31.51
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,15,859,536.71,61.57,0.8852,33.07
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,16,856,632.49,131.88,0.9028,33.01
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,17,688,531.02,480.41,0.8125,29.6
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,18,877,351.88,406.27,0.8016,33.42
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,19,615,207.05,156.06,0.8868,27.98
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,20,676,385.64,437.81,0.8481,29.34
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,21,713,489.62,46.09,0.936,30.13
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,22,881,423.46,122.1,0.8684,33.49
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,23,837,419.69,376.29,0.8445,32.65
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,24,363,346.3,6.64,0.747,21.5
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,25,650,151.95,242.59,0.9002,28.77
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,26,713,435.22,248.17,0.8739,30.13
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,27,769,290.0,246.44,0.7939,31.29
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,28,869,175.6,502.18,0.8746,33.26
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,29,772,509.77,425.54,0.8855,31.35
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,30,1002,581.98,413.22,0.9046,35.72
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,31,621,524.75,332.11,0.7813,28.12
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,32,755,332.31,469.41,0.8226,31.0
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,33,674,183.5,372.47,0.8398,29.29
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,34,789,521.56,195.9,0.8233,31.7
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,35,655,18.19,134.38,0.8051,28.88
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,36,778,441.2,146.58,0.9127,31.47
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,37,823,574.66,274.03,0.8626,32.37
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,38,613,42.17,456.8,0.8839,27.94
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,39,662,344.28,108.06,0.8858,29.03
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,40,548,201.54,9.22,0.8233,26.41
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,41,754,427.21,84.74,0.9395,30.98
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,42,589,115.86,454.89,0.8756,27.38
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,43,722,369.09,488.51,0.7669,30.32
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,44,664,18.45,102.31,0.8822,29.08
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,45,739,683.69,71.83,0.846,30.67
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,46,665,336.56,232.23,0.9033,29.1
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,47,1436,307.81,166.66,0.7539,42.76
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,48,649,673.62,489.82,0.8879,28.75
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,49,1353,447.28,439.97,0.5932,41.51
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,50,515,197.61,198.18,0.9424,25.61
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,51,774,649.31,56.88,0.8097,31.39
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,52,1143,572.76,218.12,0.9015,38.15
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,53,619,664.23,297.61,0.9222,28.07
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,54,775,292.91,30.02,0.8559,31.41
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,55,637,352.84,152.4,0.9137,28.48
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,56,689,496.02,280.66,0.9494,29.62
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,57,615,120.35,208.85,0.938,27.98
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,58,929,399.91,306.05,0.8442,34.39
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,59,618,193.95,111.48,0.9426,28.05
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,60,592,318.59,383.35,0.9441,27.45
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,61,812,131.86,56.76,0.905,32.15
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,62,893,81.1,411.01,0.6362,33.72
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,63,778,603.09,229.21,0.846,31.47
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,64,545,92.92,276.0,0.9148,26.34
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,65,1908,43.65,273.3,0.5011,49.29
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,66,1215,38.85,363.82,0.9173,39.33
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,67,609,230.89,254.78,0.9585,27.85
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,68,797,512.29,381.06,0.9245,31.86
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,69,971,479.57,127.72,0.8949,35.16
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,70,586,618.17,279.52,0.9396,27.32
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,71,875,588.86,58.47,0.8434,33.38
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,72,564,354.67,364.34,0.965,26.8
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,73,601,134.94,306.7,0.9459,27.66
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,74,808,75.11,221.09,0.9633,32.07
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,75,322,57.42,511.53,0.8306,20.25
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,76,624,374.55,216.82,0.8997,28.19
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,77,1430,108.39,95.23,0.6663,42.67
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,78,689,161.51,82.71,0.909,29.62
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,79,676,147.08,342.13,0.9527,29.34
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,80,594,278.9,314.51,0.9178,27.5
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,81,546,408.7,508.04,0.9021,26.37
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,82,283,473.96,512.4,0.7816,18.98
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,83,595,155.56,139.25,0.9668,27.52
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,84,651,446.84,203.36,0.927,28.79
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,85,743,81.71,179.37,0.9367,30.76
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,86,100,295.5,515.42,0.7076,11.28
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,87,698,586.31,153.04,0.8929,29.81
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,88,661,79.7,341.66,0.9316,29.01
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,89,790,108.93,504.92,0.7986,31.72
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,90,632,78.26,103.76,0.869,28.37
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,91,375,257.81,511.44,0.8202,21.85
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,92,1619,666.26,228.19,0.569,45.4
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,93,1674,317.55,325.45,0.706,46.17
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,94,456,205.27,319.36,0.9698,24.1
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,95,618,174.16,324.94,0.9476,28.05
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,96,526,569.93,487.42,0.7254,25.88
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,97,945,664.24,352.05,0.7817,34.69
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,98,500,249.38,353.52,0.9493,25.23
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,99,2464,243.26,51.18,0.5331,56.01
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,100,661,563.26,189.46,0.8532,29.01
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,1,726,132.45,357.24,0.8517,30.4
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,2,960,593.9,509.55,0.6234,34.96
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,3,632,66.42,215.07,0.8907,28.37
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,4,626,501.22,366.7,0.8759,28.23
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,5,631,54.88,424.53,0.7971,28.34
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,6,788,624.53,439.06,0.7405,31.68
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,7,718,91.66,355.03,0.7808,30.24
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,8,1036,583.0,18.35,0.8009,36.32
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,9,768,157.4,20.53,0.8498,31.27
